,Feature1,Feature2,Feature3,Feature4,Target
2012,0.00698,0.0016,0.609,0.996,2
2013,0.00705,0.00189,0.66,0.997,2
2014,0.00696,0.00221,0.717,0.998,0
2015,0.00697,0.00237,0.742,0.998,0
2016,0.00725,0.00105,0.485,0.988,1
2017,0.00664,0.000966,0.485,0.989,1
2018,0.00659,0.000947,0.483,0.99,1
2019,0.00684,0.00198,0.685,0.998,2
2020,0.00864,0.00192,0.6,0.995,0
2021,0.0073,0.000969,0.464,0.997,1
2022,0.00666,0.0021,0.715,0.997,2
2023,0.00639,0.00146,0.608,0.997,2
2024,0.00683,0.00162,0.619,0.997,2
2025,0.00639,0.000961,0.494,0.983,1
2026,0.00681,0.00175,0.645,0.993,2
2027,0.0079,0.00182,0.612,0.998,0
2028,0.00747,0.00208,0.672,0.996,0
2029,0.008,0.00189,0.619,0.995,0
2030,0.00662,0.00117,0.535,0.996,1
2031,0.00706,0.00135,0.557,0.994,2
2032,0.00677,0.002,0.693,0.994,2
2033,0.00704,0.00174,0.632,0.993,2
2034,0.00699,0.00164,0.616,0.996,2
2035,0.00851,0.00207,0.629,0.997,0
2036,0.00621,0.00136,0.597,0.995,2
2037,0.00802,0.00223,0.671,0.998,0
2038,0.0086,0.00207,0.624,0.997,0
2039,0.00895,0.00199,0.601,0.996,0
2040,0.00641,0.00134,0.582,0.998,2
2041,0.00697,0.00199,0.68,0.999,0
2042,0.00681,0.00105,0.501,0.997,1
2043,0.00717,0.00107,0.492,0.994,1
2044,0.00685,0.00199,0.686,0.993,2
2045,0.00698,0.002,0.682,0.999,0
2046,0.00807,0.00183,0.606,0.998,0
2047,0.00709,0.0018,0.642,0.997,2
2048,0.00728,0.00208,0.681,0.997,0
2049,0.00728,0.00198,0.664,0.997,0
2050,0.00798,0.00185,0.613,0.998,0
2051,0.00858,0.00292,0.743,0.999,0
2052,0.00734,0.00109,0.491,0.99,1
2053,0.00806,0.00225,0.672,0.993,0
2054,0.00717,0.00201,0.674,0.999,0
2055,0.0072,0.00162,0.604,0.998,2
2056,0.00785,0.00203,0.647,0.998,0
2057,0.00674,0.00139,0.579,0.998,2
2058,0.00837,0.00184,0.597,0.999,0
2059,0.0075,0.00104,0.473,0.997,1
2060,0.00857,0.00207,0.626,0.996,0
2061,0.00841,0.00225,0.659,0.997,0
2062,0.00806,0.00291,0.766,0.998,0
2063,0.00828,0.00268,0.724,0.995,0
2064,0.0077,0.00174,0.605,0.996,0
2065,0.00676,0.00108,0.509,0.996,1
2066,0.00662,0.000902,0.47,0.993,1
2067,0.00869,0.00231,0.656,0.995,0
2068,0.00668,0.00211,0.715,0.997,2
2069,0.00666,0.0018,0.663,0.987,2
2070,0.0067,0.001,0.493,0.977,1
2071,0.00708,0.00105,0.49,0.987,1
2072,0.00675,0.00148,0.596,0.997,2
2073,0.00679,0.00161,0.621,0.991,2
2074,0.00665,0.0018,0.662,0.998,2
2075,0.00632,0.00176,0.673,0.994,2
2076,0.0077,0.00194,0.639,0.993,0
2077,0.0077,0.000824,0.416,0.995,1
2078,0.00711,0.00194,0.664,0.997,0
2079,0.00744,0.00179,0.624,0.998,0
2080,0.0062,0.00152,0.631,0.996,2
2081,0.00713,0.00182,0.644,0.998,2
2082,0.0075,0.00196,0.651,0.996,0
2083,0.00732,0.002,0.666,0.997,0
2084,0.00698,0.00109,0.504,0.996,1
2085,0.00792,0.00274,0.749,0.998,0
2086,0.00681,0.00091,0.465,0.993,1
2087,0.00647,0.00191,0.693,0.997,2
2088,0.00623,0.00115,0.548,0.983,1
2089,0.00783,0.00262,0.736,0.997,0
2090,0.0066,0.00192,0.687,0.995,2
2091,0.00738,0.00184,0.636,0.998,0
2092,0.0063,0.00149,0.619,0.978,2
2093,0.00743,0.00199,0.659,0.999,0
2094,0.00884,0.00223,0.639,0.996,0
2095,0.00721,0.00261,0.766,0.996,0
2096,0.00758,0.00214,0.677,0.997,0
2097,0.0073,0.00219,0.697,0.999,0
2098,0.00875,0.00239,0.666,0.994,0
2099,0.00803,0.00252,0.714,0.996,0
2100,0.00651,0.00169,0.648,0.993,2
2101,0.00745,0.00217,0.687,0.997,0
2102,0.00859,0.0021,0.63,0.998,0
2103,0.00938,0.00213,0.606,0.997,0
2104,0.00753,0.000944,0.451,0.988,1
2105,0.00621,0.00151,0.627,0.991,2
2106,0.00782,0.00187,0.623,0.997,0
2107,0.00675,0.000951,0.478,0.994,1
2108,0.00807,0.0021,0.649,0.999,0
2109,0.00647,0.000945,0.487,0.992,1
2110,0.0088,0.00233,0.656,0.995,0
2111,0.00704,0.00163,0.613,0.994,2
2112,0.00858,0.002,0.615,0.995,0
2113,0.00826,0.00192,0.614,0.997,0
2114,0.00737,0.00164,0.6,0.993,2
2115,0.00743,0.00192,0.648,0.994,0
2116,0.00781,0.00196,0.638,0.998,0
2117,0.00709,0.00212,0.696,0.997,0
2118,0.007,0.00174,0.635,0.996,2
2119,0.00664,0.000863,0.459,0.996,1
2120,0.00826,0.00221,0.659,0.998,0
2121,0.00846,0.00297,0.754,0.999,0
2122,0.00839,0.00256,0.704,0.998,0
2123,0.00761,0.00214,0.674,0.996,0
2124,0.0066,0.0014,0.587,0.993,2
2125,0.00695,0.00182,0.652,0.997,2
2126,0.00628,0.00157,0.636,0.998,2
2127,0.00726,0.00159,0.596,0.994,2
2128,0.00619,0.00152,0.631,0.992,2
2129,0.00641,0.0009,0.477,0.996,1
2130,0.00641,0.00165,0.645,0.992,2
2131,0.00667,0.000751,0.427,0.971,1
2132,0.00685,0.00203,0.693,0.997,0
2133,0.00635,0.00138,0.594,0.994,2
2134,0.00658,0.00171,0.65,0.998,2
2135,0.0072,0.00165,0.61,0.994,2
2136,0.00668,0.00114,0.525,0.968,1
2137,0.00678,0.00169,0.635,0.999,2
2138,0.0078,0.00216,0.67,0.998,0
2139,0.00605,0.000883,0.486,0.987,1
2140,0.00763,0.00107,0.476,0.996,1
2141,0.00645,0.00156,0.626,0.997,2
2142,0.00737,0.00153,0.58,0.993,2
2143,0.00798,0.00126,0.507,0.993,1
2144,0.0081,0.00245,0.7,0.999,0
2145,0.00777,0.00158,0.574,0.997,0
2146,0.00727,0.00139,0.558,0.992,2
2147,0.0069,0.00129,0.551,0.991,2
2148,0.00628,0.000943,0.493,0.993,1
2149,0.00714,0.000984,0.473,0.976,1
2150,0.00631,0.000989,0.504,0.995,1
2151,0.00834,0.00232,0.671,0.997,0
2152,0.00811,0.00234,0.684,0.997,0
2153,0.00788,0.00277,0.755,0.996,0
2154,0.00696,0.000938,0.467,0.994,1
2155,0.00801,0.00212,0.655,0.996,0
2156,0.00693,0.00175,0.639,0.997,2
2157,0.00806,0.00254,0.714,0.996,0
2158,0.00703,0.000982,0.476,0.996,1
2159,0.00764,0.00153,0.57,0.994,2
2160,0.0089,0.00222,0.637,0.997,0
2161,0.00733,0.00192,0.652,0.996,0
2162,0.007,0.000997,0.481,0.994,1
2163,0.00612,0.00147,0.623,0.995,2
2164,0.00714,0.000999,0.476,0.992,1
2165,0.00652,0.0021,0.723,0.996,2
2166,0.00778,0.00241,0.709,0.998,0
2167,0.0066,0.00158,0.623,0.996,2
2168,0.00867,0.00229,0.654,0.997,0
2169,0.00706,0.00174,0.633,0.996,2
2170,0.00863,0.00236,0.666,0.998,0
2171,0.00792,0.00253,0.72,0.996,0
2172,0.00867,0.00232,0.659,0.996,0
2173,0.007,0.00107,0.498,0.995,1
2174,0.00798,0.00202,0.641,0.998,0
2175,0.00666,0.00187,0.675,0.996,2
2176,0.00731,0.00165,0.605,0.996,2
2177,0.00695,0.00149,0.589,0.996,2
2178,0.00799,0.00173,0.593,0.998,0
2179,0.006,0.0015,0.636,0.992,2
2180,0.0072,0.00152,0.584,0.998,2
2181,0.00657,0.00151,0.611,0.971,2
2182,0.00778,0.0024,0.707,0.998,0
2183,0.00871,0.00246,0.677,0.997,0
2184,0.00745,0.00169,0.607,0.987,2
2185,0.00616,0.00162,0.653,0.995,2
2186,0.0065,0.00172,0.655,0.995,2
2187,0.00756,0.00136,0.541,0.995,1
2188,0.00697,0.00206,0.692,0.998,0
2189,0.0071,0.00158,0.601,0.997,2
2190,0.00668,0.00161,0.625,0.996,2
2191,0.00695,0.00172,0.634,0.995,2
2192,0.00738,0.00162,0.597,0.995,2
2193,0.00659,0.00167,0.642,0.993,2
2194,0.00784,0.00165,0.584,0.99,2
2195,0.00665,0.00164,0.632,0.996,2
2196,0.00733,0.00172,0.617,0.997,2
2197,0.00778,0.0023,0.692,0.999,0
2198,0.00802,0.00119,0.491,0.996,1
2199,0.00745,0.00208,0.672,0.997,0
2200,0.00776,0.00218,0.675,0.998,0
2201,0.00915,0.00265,0.686,0.995,0
2202,0.00841,0.0025,0.695,0.999,0
2203,0.00695,0.00218,0.712,0.997,0
2204,0.00624,0.000819,0.461,0.998,1
2205,0.00752,0.00186,0.633,0.987,2
2206,0.00651,0.00178,0.667,0.997,2
2207,0.00758,0.00169,0.6,0.999,0
2208,0.00841,0.00203,0.626,0.998,0
2209,0.00633,0.000865,0.471,0.995,1
2210,0.00722,0.00142,0.564,0.99,2
2211,0.00818,0.00238,0.687,0.998,0
2212,0.0078,0.00243,0.711,0.998,0
2213,0.00674,0.00181,0.661,0.994,2
2214,0.00677,0.00259,0.787,0.995,0
2215,0.0066,0.00166,0.64,0.996,2
2216,0.007,0.00181,0.647,0.995,2
2217,0.00727,0.00204,0.674,0.998,0
2218,0.00681,0.0017,0.636,0.995,2
2219,0.00767,0.00195,0.641,0.998,0
2220,0.00709,0.00171,0.625,0.994,2
2221,0.00657,0.0018,0.667,0.995,2
2222,0.00675,0.00184,0.664,0.997,2
2223,0.00734,0.00206,0.674,0.995,0
2224,0.00829,0.00207,0.637,0.999,0
2225,0.00633,0.00169,0.657,0.989,2
2226,0.007,0.00165,0.619,0.993,2
2227,0.00717,0.00224,0.712,0.998,0
2228,0.00669,0.00157,0.616,0.996,2
2229,0.00872,0.00189,0.593,0.996,0
2230,0.00833,0.0021,0.64,0.998,0
2231,0.00694,0.00135,0.561,0.997,2
2232,0.00795,0.00181,0.607,0.995,0
2233,0.00715,0.00157,0.597,0.992,2
2234,0.00652,0.00167,0.644,0.996,2
2235,0.00623,0.00158,0.64,0.994,2
2236,0.00705,0.00194,0.668,0.997,0
2237,0.00757,0.00085,0.427,0.996,1
2238,0.00725,0.00214,0.691,0.997,0
2239,0.00653,0.00182,0.673,0.998,2
2240,0.00791,0.00103,0.459,0.996,1
2241,0.00639,0.00145,0.606,0.992,2
2242,0.00767,0.00227,0.692,0.998,0
2243,0.00795,0.00142,0.538,0.988,1
2244,0.00727,0.00155,0.587,0.998,2
2245,0.00701,0.00106,0.496,0.996,1
2246,0.00766,0.00175,0.608,0.995,0
2247,0.00641,0.00178,0.671,0.998,2
2248,0.00733,0.00096,0.461,0.993,1
2249,0.00756,0.00174,0.611,0.998,0
2250,0.00787,0.00189,0.625,0.998,0
2251,0.00755,0.000857,0.429,0.996,1
2252,0.00723,0.0019,0.654,0.997,0
2253,0.00756,0.00204,0.661,0.997,0
2254,0.00803,0.00163,0.573,0.987,2
2255,0.00668,0.00105,0.504,0.991,1
2256,0.00663,0.000884,0.465,0.992,1
2257,0.00793,0.00214,0.661,0.995,0
2258,0.00694,0.00161,0.614,0.998,2
2259,0.00706,0.00163,0.611,0.994,2
2260,0.00675,0.00184,0.664,0.994,2
2261,0.00569,0.00176,0.709,0.996,2
2262,0.00689,0.00187,0.663,0.998,2
2263,0.0065,0.00167,0.645,0.994,2
2264,0.00655,0.00165,0.639,0.996,2
2265,0.00856,0.00169,0.565,0.996,0
2266,0.0079,0.00254,0.723,0.998,0
2267,0.0086,0.00281,0.728,0.996,0
2268,0.0062,0.000983,0.507,0.985,1
2269,0.00821,0.00231,0.675,0.998,0
2270,0.00747,0.00134,0.539,0.995,1
2271,0.0072,0.00171,0.621,0.997,2
2272,0.00759,0.00203,0.659,0.999,0
2273,0.00811,0.00187,0.612,0.997,0
2274,0.00776,0.00244,0.713,0.999,0
2275,0.00676,0.00167,0.634,0.997,2
2276,0.00649,0.00156,0.624,0.998,2
2277,0.00724,0.00207,0.681,0.998,0
2278,0.0068,0.00242,0.759,0.999,0
2279,0.00813,0.00212,0.65,0.999,0
2280,0.00726,0.000936,0.457,0.997,1
2281,0.00682,0.000929,0.47,0.999,1
2282,0.00653,0.0013,0.569,0.994,2
2283,0.0078,0.00157,0.571,0.979,2
2284,0.00696,0.000927,0.465,0.997,1
2285,0.00622,0.00149,0.623,0.995,2
2286,0.00886,0.00218,0.632,0.996,0
2287,0.00652,0.000977,0.493,0.996,1
2288,0.0072,0.00112,0.503,0.996,1
2289,0.00767,0.00178,0.614,0.998,0
2290,0.00786,0.00229,0.687,0.998,0
2291,0.00698,0.0011,0.506,0.99,1
2292,0.00771,0.0021,0.664,0.993,0
2293,0.0065,0.00187,0.683,0.996,2
2294,0.00721,0.00198,0.667,0.997,0
2295,0.00643,0.00164,0.644,0.995,2
2296,0.00709,0.00164,0.612,0.997,2
2297,0.00848,0.00217,0.645,0.993,0
2298,0.00615,0.00102,0.519,0.98,1
2299,0.00693,0.00117,0.523,0.993,1
2300,0.00693,0.00186,0.659,0.997,2
2301,0.00679,0.00158,0.615,0.995,2
2302,0.00899,0.0028,0.711,0.989,0
2303,0.00765,0.00275,0.763,0.999,0
2304,0.00722,0.00206,0.681,0.998,0
2305,0.00708,0.00208,0.69,0.996,0
2306,0.00683,0.00151,0.599,0.998,2
2307,0.00785,0.00224,0.68,0.998,0
2308,0.00869,0.00271,0.711,0.998,0
2309,0.00768,0.00234,0.703,0.993,0
2310,0.00662,0.00109,0.516,0.994,1
2311,0.00697,0.000954,0.471,0.995,1
2312,0.0064,0.00192,0.698,0.997,2
2313,0.00649,0.00169,0.649,0.997,2
2314,0.00652,0.00158,0.628,0.996,2
2315,0.00639,0.00107,0.522,0.997,1
2316,0.00849,0.0023,0.662,0.998,0
2317,0.00638,0.00087,0.47,0.987,1
2318,0.00696,0.00192,0.669,0.998,2
2319,0.00632,0.0014,0.599,0.995,2
2320,0.00787,0.00103,0.46,0.996,1
2321,0.00696,0.00103,0.489,0.991,1
2322,0.0072,0.00196,0.664,0.999,0
2323,0.00643,0.00132,0.577,0.997,2
2324,0.00696,0.00168,0.625,0.992,2
2325,0.00701,0.00104,0.49,0.996,1
2326,0.00687,0.00209,0.703,0.997,0
2327,0.00753,0.00105,0.475,0.993,1
2328,0.00757,0.00198,0.652,0.997,0
2329,0.00596,0.00152,0.643,0.995,2
2330,0.00765,0.00243,0.717,0.998,0
2331,0.00633,0.00166,0.652,0.995,2
2332,0.00624,0.000892,0.481,0.99,1
2333,0.0073,0.000916,0.451,0.997,1
2334,0.00669,0.000932,0.475,0.998,1
2335,0.00759,0.00232,0.704,0.997,0
2336,0.00623,0.00157,0.639,0.993,2
2337,0.00749,0.00167,0.6,0.997,0
2338,0.00668,0.00107,0.509,0.997,1
2339,0.00649,0.00226,0.751,0.994,2
2340,0.00832,0.0021,0.64,0.993,0
2341,0.00776,0.00202,0.65,0.997,0
2342,0.0066,0.000906,0.472,0.993,1
2343,0.00641,0.00105,0.515,0.993,1
2344,0.0068,0.00196,0.684,0.998,2
2345,0.00713,0.00116,0.513,0.983,1
2346,0.00657,0.000936,0.481,0.995,1
2347,0.00635,0.00105,0.517,0.957,1
2348,0.00695,0.0018,0.648,0.998,2
2349,0.00717,0.00108,0.493,0.975,1
2350,0.00788,0.00214,0.664,0.998,0
2351,0.00768,0.00225,0.69,0.998,0
2352,0.00725,0.00201,0.671,0.998,0
2353,0.00678,0.00192,0.678,0.997,2
2354,0.00822,0.00247,0.698,0.995,0
2355,0.00684,0.00156,0.607,0.999,2
2356,0.00717,0.00178,0.635,0.998,2
2357,0.00745,0.00153,0.577,0.98,2
2358,0.00689,0.00148,0.59,0.991,2
2359,0.00599,0.00199,0.735,0.997,2
2360,0.0067,0.00175,0.65,0.998,2
2361,0.00684,0.00203,0.694,0.997,2
2362,0.00816,0.00251,0.706,0.997,0
2363,0.00812,0.00237,0.688,0.998,0
2364,0.00792,0.00254,0.722,0.997,0
2365,0.00645,0.00146,0.605,0.995,2
2366,0.00758,0.00231,0.703,0.992,0
2367,0.00836,0.00248,0.694,0.996,0
2368,0.00708,0.00136,0.558,0.95,1
2369,0.00757,0.00116,0.499,0.997,1
2370,0.00632,0.00103,0.513,0.961,1
2371,0.00864,0.00275,0.719,0.999,0
2372,0.00676,0.00182,0.661,0.996,2
2373,0.00709,0.00107,0.495,0.992,1
2374,0.00873,0.00223,0.643,0.995,0
2375,0.00724,0.00102,0.479,0.994,1
2376,0.00676,0.00104,0.499,0.995,1
2377,0.00822,0.00193,0.617,0.996,0
2378,0.00805,0.00216,0.66,0.999,0
2379,0.00771,0.0019,0.632,0.997,0
2380,0.00662,0.000846,0.455,0.993,1
2381,0.00702,0.0016,0.609,0.995,2
2382,0.00704,0.00194,0.668,0.998,0
2383,0.00833,0.00246,0.692,0.995,0
2384,0.00684,0.00168,0.631,0.998,2
2385,0.00875,0.00252,0.683,0.999,0
2386,0.008,0.00223,0.673,0.998,0
2387,0.00671,0.00162,0.626,0.998,2
2388,0.00733,0.00104,0.479,0.993,1
2389,0.00791,0.00216,0.665,0.997,0
2390,0.00687,0.00182,0.656,0.998,2
2391,0.00761,0.00272,0.761,0.998,0
2392,0.00646,0.00157,0.629,0.997,2
2393,0.00687,0.00212,0.707,0.995,0
2394,0.00786,0.00201,0.645,0.997,0
2395,0.00732,0.00195,0.657,0.996,0
2396,0.00656,0.000958,0.486,0.99,1
2397,0.0066,0.00151,0.609,0.997,2
2398,0.00833,0.00241,0.684,0.997,0
2399,0.00875,0.0027,0.707,0.998,0
2400,0.00663,0.00131,0.566,0.995,2
2401,0.00679,0.00108,0.508,0.979,1
2402,0.00724,0.00229,0.716,0.997,0
2403,0.00737,0.000972,0.463,0.994,1
2404,0.00801,0.00223,0.672,0.993,0
2405,0.00758,0.00171,0.605,0.995,0
2406,0.00699,0.00112,0.509,0.997,1
2407,0.007,0.00183,0.652,0.993,2
2408,0.0075,0.00208,0.67,0.999,0
2409,0.00733,0.00131,0.538,0.986,1
2410,0.0076,0.0024,0.715,0.998,0
2411,0.00859,0.00298,0.75,0.999,0
2412,0.00735,0.00225,0.704,0.998,0
2413,0.00658,0.00177,0.66,0.997,2
2414,0.00649,0.00149,0.611,0.991,2
2415,0.00713,0.000846,0.439,0.998,1
2416,0.00679,0.000859,0.453,0.998,1
2417,0.00667,0.0019,0.679,0.997,2
2418,0.00794,0.00186,0.616,0.997,0
2419,0.00734,0.0025,0.743,0.996,0
2420,0.00817,0.00135,0.518,0.991,1
2421,0.00786,0.00233,0.694,0.998,0
2422,0.00748,0.00117,0.503,0.997,1
2423,0.00813,0.00202,0.634,0.991,0
2424,0.00759,0.00228,0.697,0.998,0
2425,0.00729,0.00148,0.574,0.995,2
2426,0.00693,0.0025,0.765,0.999,0
2427,0.00706,0.00179,0.64,0.996,2
2428,0.00684,0.0014,0.575,0.998,2
2429,0.0084,0.00221,0.653,0.996,0
2430,0.00679,0.0014,0.578,0.993,2
2431,0.00732,0.000951,0.459,0.997,1
2432,0.0068,0.00161,0.619,0.996,2
2433,0.00745,0.00224,0.697,0.998,0
2434,0.00703,0.00195,0.671,0.997,0
2435,0.00749,0.000993,0.464,0.995,1
2436,0.00677,0.00214,0.716,0.997,0
2437,0.00652,0.00174,0.658,0.995,2
2438,0.00712,0.00197,0.67,0.997,0
2439,0.00837,0.00217,0.648,0.995,0
2440,0.00782,0.00208,0.657,0.998,0
2441,0.00722,0.00188,0.65,0.999,0
2442,0.00656,0.00119,0.542,0.991,1
2443,0.00752,0.00113,0.493,0.996,1
2444,0.00674,0.0012,0.537,0.955,1
2445,0.00908,0.00182,0.57,0.993,0
2446,0.00676,0.00103,0.498,0.987,1
2447,0.00722,0.00111,0.5,0.994,1
2448,0.00697,0.00211,0.7,0.996,0
2449,0.00812,0.00196,0.626,0.998,0
2450,0.00866,0.00222,0.644,0.995,0
2451,0.00791,0.00196,0.634,0.997,0
2452,0.00738,0.000922,0.45,0.998,1
2453,0.00724,0.00223,0.707,0.998,0
2454,0.00688,0.00103,0.492,0.998,1
2455,0.00932,0.00251,0.66,0.992,0
2456,0.0068,0.00175,0.647,0.996,2
2457,0.0073,0.00209,0.682,0.999,0
2458,0.00676,0.00141,0.581,0.993,2
2459,0.00722,0.000904,0.45,0.988,1
2460,0.00636,0.00143,0.604,0.994,2
2461,0.00704,0.00162,0.611,0.997,2
2462,0.00734,0.00215,0.689,0.998,0
2463,0.00708,0.00106,0.493,0.994,1
2464,0.00678,0.00122,0.539,0.998,1
2465,0.00794,0.00208,0.652,0.999,0
2466,0.00717,0.00156,0.594,0.996,2
2467,0.00611,0.0016,0.652,0.997,2
2468,0.00683,0.00153,0.603,0.996,2
2469,0.00679,0.00104,0.498,0.992,1
2470,0.00679,0.00152,0.602,0.991,2
2471,0.00831,0.002,0.625,0.995,0
2472,0.0076,0.00281,0.774,0.995,0
2473,0.00612,0.00134,0.596,0.995,2
2474,0.00705,0.000966,0.471,0.992,1
2475,0.00679,0.00194,0.68,0.994,2
2476,0.00658,0.00153,0.614,0.997,2
2477,0.00729,0.00193,0.655,0.999,0
2478,0.00768,0.00231,0.699,0.996,0
2479,0.00737,0.00205,0.671,0.997,0
2480,0.00681,0.00189,0.671,0.996,2
2481,0.00888,0.00226,0.642,0.995,0
2482,0.00694,0.00115,0.518,0.993,1
2483,0.00772,0.000953,0.448,0.995,1
2484,0.0077,0.002,0.648,0.997,0
2485,0.00683,0.00267,0.797,0.995,0
2486,0.00627,0.0012,0.556,0.992,2
2487,0.00751,0.00178,0.62,0.997,0
2488,0.00622,0.0011,0.536,0.99,1
2489,0.00771,0.00217,0.676,0.997,0
2490,0.00608,0.00172,0.677,0.995,2
2491,0.00761,0.0023,0.7,0.996,0
2492,0.00825,0.00251,0.702,0.997,0
2493,0.00637,0.0017,0.659,0.997,2
2494,0.00635,0.00155,0.628,0.991,2
2495,0.00868,0.00227,0.652,0.996,0
2496,0.00751,0.00225,0.697,0.997,0
2497,0.00732,0.00271,0.775,0.998,0
2498,0.00715,0.000968,0.469,0.996,1
2499,0.00607,0.00145,0.623,0.997,2
2500,0.00708,0.00164,0.613,0.997,2
2501,0.00851,0.00223,0.652,0.998,0
2502,0.00695,0.00106,0.497,0.993,1
2503,0.00715,0.00109,0.496,0.989,1
2504,0.00644,0.00152,0.619,0.994,2
2505,0.00661,0.00159,0.625,0.994,2
2506,0.00723,0.00253,0.753,0.998,0
2507,0.00911,0.00284,0.711,0.999,0
2508,0.00631,0.0016,0.642,0.996,2
2509,0.0075,0.00126,0.522,0.982,1
2510,0.00662,0.000856,0.458,0.988,1
2511,0.00902,0.0021,0.614,0.996,0
2512,0.00773,0.00203,0.653,0.997,0
2513,0.00752,0.00184,0.629,0.998,0
2514,0.007,0.00221,0.715,0.996,0
2515,0.00657,0.00162,0.632,0.996,2
2516,0.00747,0.00113,0.495,0.992,1
2517,0.0073,0.000965,0.463,0.998,1
2518,0.0083,0.00248,0.696,0.996,0
2519,0.00724,0.00246,0.742,0.998,0
2520,0.00833,0.0011,0.463,0.996,1
2521,0.0078,0.00173,0.599,0.998,0
2522,0.00664,0.00147,0.6,0.992,2
2523,0.00743,0.0024,0.724,0.998,0
2524,0.00661,0.00189,0.68,0.996,2
2525,0.00696,0.00146,0.584,0.996,2
2526,0.00713,0.00191,0.66,0.998,0
2527,0.0071,0.00164,0.612,0.997,2
2528,0.0074,0.00225,0.701,0.997,0
2529,0.00867,0.00218,0.639,0.997,0
2530,0.00698,0.00192,0.667,0.997,2
2531,0.00653,0.00102,0.504,0.997,1
2532,0.00747,0.00221,0.693,0.997,0
2533,0.00802,0.0018,0.604,0.998,0
2534,0.00754,0.00186,0.633,0.997,0
2535,0.00678,0.0011,0.513,0.991,1
2536,0.00727,0.00171,0.617,0.997,2
2537,0.00698,0.00187,0.659,0.994,2
2538,0.00696,0.000856,0.446,0.992,1
2539,0.00719,0.00245,0.744,0.99,0
2540,0.00738,0.00106,0.483,0.996,1
2541,0.0071,0.00093,0.461,0.996,1
2542,0.00801,0.00229,0.681,0.998,0
2543,0.00743,0.00217,0.689,0.997,0
2544,0.00752,0.00257,0.745,0.997,0
2545,0.00653,0.000973,0.492,0.994,1
2546,0.00701,0.00094,0.466,0.997,1
2547,0.00748,0.00102,0.469,0.995,1
2548,0.00695,0.00146,0.584,0.996,2
2549,0.00795,0.00185,0.614,0.996,0
2550,0.00706,0.00108,0.498,0.994,1
2551,0.00702,0.0018,0.644,0.996,2
2552,0.00719,0.00217,0.7,0.995,0
2553,0.00738,0.00234,0.717,0.996,0
2554,0.00775,0.00254,0.729,0.999,0
2555,0.0075,0.00206,0.668,0.997,0
2556,0.00793,0.00179,0.605,0.997,0
2557,0.00649,0.00153,0.619,0.993,2
2558,0.00805,0.00207,0.646,0.999,0
2559,0.00599,0.00155,0.647,0.997,2
2560,0.00743,0.0022,0.693,0.989,0
2561,0.00639,0.00169,0.655,0.997,2
2562,0.00717,0.00177,0.632,0.998,2
2563,0.00677,0.00179,0.655,0.997,2
2564,0.00828,0.00139,0.522,0.994,1
2565,0.00685,0.00113,0.518,0.998,1
2566,0.00765,0.00197,0.646,0.998,0
2567,0.00729,0.00192,0.653,0.997,0
2568,0.00682,0.00161,0.618,0.991,2
2569,0.00694,0.001,0.483,0.99,1
2570,0.00816,0.00195,0.623,0.996,0
2571,0.00681,0.00211,0.709,0.997,0
2572,0.00675,0.00156,0.613,0.991,2
2573,0.00831,0.00255,0.705,0.998,0
2574,0.00729,0.00187,0.644,0.992,2
2575,0.00788,0.0023,0.688,0.996,0
2576,0.00632,0.00143,0.606,0.996,2
2577,0.0084,0.0021,0.636,0.997,0
2578,0.007,0.00197,0.675,0.996,0
2579,0.00691,0.00184,0.657,0.998,2
2580,0.00758,0.00228,0.698,0.997,0
2581,0.00712,0.00205,0.683,0.997,0
2582,0.00684,0.000872,0.455,0.985,1
2583,0.00702,0.00205,0.689,0.999,0
2584,0.00682,0.00169,0.633,0.998,2
2585,0.00674,0.0014,0.58,0.995,2
2586,0.008,0.00197,0.632,0.997,0
2587,0.00876,0.00241,0.667,0.996,0
2588,0.00891,0.00177,0.568,0.986,0
2589,0.00729,0.00192,0.654,0.997,0
2590,0.00739,0.00207,0.674,0.997,0
2591,0.00749,0.000986,0.462,0.993,1
2592,0.00778,0.0011,0.479,0.994,1
2593,0.00726,0.00196,0.661,0.995,0
2594,0.00811,0.00102,0.451,0.992,1
2595,0.00707,0.000975,0.473,0.995,1
2596,0.00769,0.00229,0.695,0.998,0
2597,0.00848,0.00233,0.667,0.998,0
2598,0.0063,0.00192,0.703,0.997,2
2599,0.00654,0.00159,0.629,0.995,2
2600,0.00749,0.0018,0.625,0.995,0
2601,0.00952,0.00177,0.549,0.995,0
2602,0.00645,0.00221,0.746,0.999,2
2603,0.0073,0.0012,0.517,0.994,1
2604,0.00606,0.000881,0.485,0.976,1
2605,0.00758,0.00148,0.562,0.993,2
2606,0.00654,0.00179,0.666,0.994,2
2607,0.00748,0.00236,0.716,0.998,0
2608,0.00787,0.00274,0.751,0.995,0
2609,0.00733,0.00189,0.647,0.998,0
2610,0.00689,0.00179,0.649,0.995,2
2611,0.00845,0.002,0.619,0.997,0
2612,0.00629,0.00158,0.637,0.995,2
2613,0.00803,0.0011,0.47,0.991,1
2614,0.0065,0.00101,0.503,0.985,1
2615,0.0065,0.00168,0.648,0.997,2
2616,0.00703,0.00159,0.605,0.994,2
2617,0.00731,0.00209,0.681,0.997,0
2618,0.0068,0.00148,0.594,0.997,2
2619,0.00787,0.00205,0.649,0.996,0
